url,product_id,category
https://www.amazon.in/Quick-Heal-Antivirus-Upgrade-Renewal/dp/B081HKDDQW/ref=zg_bs_software_31?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B081HKDDQW,software
https://www.amazon.in/Quick-Heal-Total-Security-Year/dp/B0130YUUKW/ref=zg_bs_software_43?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B0130YUUKW,software
https://www.amazon.in/Kaspersky-Anti-Virus-Latest-Version-Delivery/dp/B073VJYG4Q/ref=zg_bs_software_37?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B073VJYG4Q,software
https://www.amazon.in/Microsoft-Office-Student-One-Time-Purchase/dp/B07MZGN35J/ref=zg_bs_software_4?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX&smid=AGCEZZ1WU6UN3,B07MZGN35J,software
https://www.amazon.in/Testbook-com-Pass-Subscription-Email-Delivery/dp/B07JXH7Y75/ref=zg_bs_software_26?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B07JXH7Y75,software
https://www.amazon.in/McAfee-Mobile-Security-Product-Delivery/dp/B073VLNGJT/ref=zg_bs_software_49?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B073VLNGJT,software
https://www.amazon.in/K7-Total-Security-Email-Delivery/dp/B07CBWJSVS/ref=zg_bs_software_8?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B07CBWJSVS,software
https://www.amazon.in/Kaspersky-Security-Latest-Version-Delivery/dp/B073VKKNN9/ref=zg_bs_software_1?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B073VKKNN9,software
https://www.amazon.in/K7-Total-Security-Email-Delivery/dp/B0881KMFQW/ref=zg_bs_software_16?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B0881KMFQW,software
https://www.amazon.in/McAfee-Antivirus-Plus-Delivery-hours/dp/B07895T7B1/ref=zg_bs_software_3?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B07895T7B1,software
https://www.amazon.in/Kaspersky-Anti-Virus-Latest-Version-Delivery/dp/B073VL1XM3/ref=zg_bs_software_13?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B073VL1XM3,software
https://www.amazon.in/BitDefender-Security-Latest-Version-Windows/dp/B073VJVSCC/ref=zg_bs_software_10?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B073VJVSCC,software
https://www.amazon.in/Kaspersky-Internet-Security-Version-Delivery/dp/B073VLGMYZ/ref=zg_bs_software_28?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B073VLGMYZ,software
https://www.amazon.in/NPAV-Protector-2020-Total-Security/dp/B0846J7XJ9/ref=zg_bs_software_25?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B0846J7XJ9,software
https://www.amazon.in/Quick-Heal-Antivirus-Latest-Version/dp/B00O3SFL2M/ref=zg_bs_software_14?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B00O3SFL2M,software
https://www.amazon.in/K7-Total-Security-Years-DVD/dp/B074KCS13B/ref=zg_bs_software_29?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B074KCS13B,software
https://www.amazon.in/Kaspersky-Internet-Security-Latest-Version/dp/B073VKWTZG/ref=zg_bs_software_5?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B073VKWTZG,software
https://www.amazon.in/eScan-Mobile-Android-Security-Delivery/dp/B08CVP846W/ref=zg_bs_software_21?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B08CVP846W,software
https://www.amazon.in/NPAV-Net-Protector-Anti-Virus-2020/dp/B085LHBMJD/ref=zg_bs_software_30?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B085LHBMJD,software
https://www.amazon.in/Kaspersky-Internet-Security-Latest-Version/dp/B088GG3DPG/ref=zg_bs_software_48?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B088GG3DPG,software
https://www.amazon.in/Quick-Heal-Antivirus-Pro-Renewal/dp/B081HK535Q/ref=zg_bs_software_42?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B081HK535Q,software
https://www.amazon.in/Quick-Heal-Security-Latest-Version/dp/B073VKTK96/ref=zg_bs_software_32?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B073VKTK96,software
https://www.amazon.in/Quick-Heal-Antivirus-Latest-Version/dp/B073VMC9RY/ref=zg_bs_software_17?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B073VMC9RY,software
https://www.amazon.in/Quick-Heal-Antivirus-Pro-Year/dp/B00F0HW1ZA/ref=zg_bs_software_47?_encoding=UTF8&psc=1&refRID=H0WKZFTVGXRCX5V26NMX,B00F0HW1ZA,software
